hERG_IC50,hERG_h,hERG_Bmax
97.22,1.014,99.9
97.2,1.015,99.84
97.32,1.014,99.87
97.31,1.013,99.88
97.43,1.013,99.89
96.95,1.014,99.82
97.43,1.014,99.9
97.4,1.014,99.85
97.36,1.015,99.87
97.5,1.012,99.97
97.42,1.013,99.93
97.28,1.013,99.9
97.33,1.013,99.95
97.46,1.013,99.91
97.55,1.012,99.97
96.97,1.016,99.83
97.03,1.015,99.85
97.34,1.014,99.87
97.23,1.015,99.83
97.5,1.014,99.91
97.15,1.014,99.84
97.19,1.015,99.89
97.15,1.013,99.87
97.1,1.015,99.86
97.16,1.014,99.87
97.21,1.014,99.92
97.4,1.014,99.89
97.23,1.014,99.93
97.28,1.013,99.89
97.19,1.014,99.85
97.21,1.015,99.87
97.33,1.015,99.9
97.15,1.015,99.88
97.38,1.015,99.88
97.09,1.015,99.83
97.29,1.013,99.86
97.25,1.013,99.85
96.97,1.016,99.8
97.09,1.014,99.84
97.29,1.016,99.88
97.35,1.014,99.9
97.24,1.013,99.9
97.45,1.013,99.9
97.47,1.013,99.9
97.28,1.014,99.92
97.47,1.013,99.95
97.54,1.013,99.95
97.42,1.014,99.94
97.43,1.012,99.93
97.39,1.015,99.87
97.23,1.014,99.86
97.27,1.015,99.87
97.36,1.015,99.9
97.28,1.015,99.84
97.44,1.014,99.86
97.35,1.016,99.85
96.97,1.016,99.78
97.22,1.015,99.82
97.5,1.014,99.95
97.14,1.014,99.87
97.08,1.015,99.84
97.34,1.015,99.81
97.48,1.013,99.87
97.46,1.014,99.86
97.27,1.014,99.92
97.44,1.016,99.91
97.38,1.013,99.87
97.3,1.013,99.9
97.35,1.013,99.9
97.23,1.013,99.9
97.08,1.014,99.84
97.03,1.015,99.84
97.31,1.016,99.85
97.27,1.016,99.85
97.16,1.015,99.84
97.16,1.013,99.87
97.15,1.015,99.88
97.27,1.013,99.9
97.35,1.014,99.88
97.44,1.014,99.95
97.23,1.014,99.87
97.32,1.014,99.85
97.38,1.015,99.85
97.31,1.012,99.9
96.99,1.015,99.78
97.12,1.015,99.84
96.99,1.014,99.85
97.33,1.013,99.91
97.28,1.014,99.9
97.19,1.014,99.86
97.27,1.014,99.88
97.33,1.013,99.88
97.37,1.013,99.91
97.07,1.015,99.84
97.18,1.014,99.87
97.13,1.015,99.84
97.3,1.014,99.87
97.21,1.014,99.85
97.04,1.013,99.82
97.51,1.013,99.91
97.07,1.017,99.77
97.44,1.013,99.89
97.24,1.017,99.8
97.48,1.014,99.91
97.31,1.016,99.86
97.26,1.014,99.89
97.55,1.013,99.92
97.38,1.014,99.89
97.16,1.015,99.86
97.28,1.015,99.86
97.26,1.015,99.88
97.35,1.014,99.92
97.53,1.012,99.97
97.54,1.014,99.97
97.45,1.015,99.89
96.92,1.017,99.84
97.17,1.014,99.85
97.29,1.014,99.88
97.25,1.014,99.87
97.43,1.011,99.92
97.34,1.015,99.87
97.31,1.014,99.89
97.32,1.014,99.91
97.32,1.015,99.83
97.48,1.015,99.87
97.2,1.016,99.83
97.13,1.015,99.84
97.22,1.015,99.89
97.28,1.015,99.86
97.28,1.017,99.77
97.04,1.015,99.8
97.06,1.015,99.81
97.26,1.015,99.86
96.95,1.015,99.79
97.24,1.013,99.84
97.16,1.015,99.83
97.3,1.015,99.88
97.31,1.014,99.91
97.5,1.013,99.94
97.21,1.015,99.87
97.33,1.015,99.89
97.34,1.014,99.88
97.27,1.013,99.85
97.26,1.012,99.89
97.32,1.013,99.9
97.3,1.015,99.9
97.09,1.016,99.83
97.27,1.014,99.92
97.27,1.013,99.88
97.5,1.015,99.89
97.52,1.015,99.85
97.35,1.016,99.83
97.26,1.013,99.92
97.38,1.012,99.96
97.12,1.015,99.83
97.18,1.015,99.88
97.3,1.015,99.89
97.25,1.013,99.9
97.16,1.014,99.83
