hERG_IC50,hERG_h,hERG_Bmax
5.463,0.9893,87.75
5.474,0.9871,87.78
5.468,0.9875,87.77
5.473,0.9886,87.79
5.464,0.9877,87.78
5.467,0.9871,87.77
5.462,0.9883,87.74
5.472,0.9885,87.74
5.45,0.9894,87.68
5.462,0.9899,87.72
5.476,0.989,87.77
5.477,0.9866,87.78
5.463,0.989,87.73
5.472,0.987,87.77
5.462,0.9857,87.81
5.492,0.985,87.83
5.477,0.9839,87.87
5.463,0.9864,87.76
5.463,0.9887,87.73
5.46,0.9897,87.72
5.464,0.9885,87.79
5.453,0.9918,87.67
5.445,0.9875,87.71
5.485,0.9881,87.8
5.471,0.9853,87.8
5.491,0.9887,87.75
5.447,0.9893,87.72
5.475,0.9866,87.79
5.476,0.9871,87.78
5.472,0.9865,87.82
5.471,0.9866,87.79
5.463,0.9882,87.76
5.462,0.9883,87.75
5.461,0.9895,87.72
5.457,0.9883,87.72
5.471,0.9853,87.81
5.477,0.9861,87.78
5.473,0.9856,87.78
5.479,0.9878,87.8
5.458,0.9868,87.76
5.47,0.9874,87.78
5.468,0.9864,87.77
5.455,0.9879,87.74
5.471,0.9871,87.75
5.467,0.987,87.74
5.463,0.9874,87.73
5.472,0.987,87.74
5.464,0.9859,87.8
5.477,0.9879,87.77
5.49,0.9887,87.81
5.468,0.9899,87.71
5.478,0.9866,87.8
5.477,0.9864,87.76
5.477,0.987,87.76
5.471,0.9869,87.76
5.446,0.9884,87.67
5.462,0.9844,87.76
5.472,0.9847,87.81
5.494,0.9854,87.81
5.478,0.9862,87.78
5.481,0.9868,87.78
5.476,0.9859,87.76
5.474,0.9855,87.79
5.456,0.9871,87.73
5.468,0.9879,87.75
5.466,0.9877,87.76
5.472,0.987,87.79
5.47,0.9869,87.8
5.482,0.9834,87.82
5.471,0.9856,87.78
5.475,0.9887,87.78
5.483,0.987,87.77
5.467,0.9879,87.75
5.473,0.9877,87.78
5.479,0.9864,87.76
5.474,0.9878,87.78
5.464,0.9881,87.75
5.451,0.988,87.73
5.456,0.9896,87.7
5.467,0.9883,87.76
5.476,0.9863,87.77
5.478,0.9868,87.79
5.468,0.9863,87.8
5.498,0.9835,87.88
5.475,0.9867,87.78
5.48,0.984,87.8
5.485,0.9862,87.81
5.481,0.9851,87.79
5.477,0.9856,87.79
5.462,0.9885,87.72
5.451,0.9902,87.73
5.464,0.9876,87.74
5.484,0.9839,87.82
5.479,0.9854,87.82
5.465,0.9866,87.75
5.485,0.9852,87.78
5.457,0.987,87.72
5.472,0.9866,87.76
5.479,0.9869,87.79
5.467,0.9869,87.81
5.475,0.9866,87.8
5.487,0.9856,87.83
5.466,0.9857,87.77
5.48,0.9857,87.78
5.472,0.9886,87.76
5.466,0.9865,87.74
5.463,0.987,87.73
5.469,0.9873,87.75
5.46,0.988,87.76
5.472,0.9862,87.82
5.478,0.9872,87.82
5.479,0.9874,87.73
5.469,0.9838,87.79
5.47,0.985,87.75
5.459,0.9872,87.78
5.463,0.9865,87.76
5.484,0.9856,87.81
5.468,0.9865,87.77
5.473,0.9867,87.79
5.487,0.9857,87.82
5.48,0.9849,87.79
5.479,0.9844,87.81
5.489,0.9856,87.85
5.463,0.9883,87.77
5.482,0.9858,87.81
5.478,0.9877,87.78
5.468,0.9884,87.73
5.472,0.9868,87.75
5.469,0.9864,87.74
5.482,0.9867,87.81
5.475,0.9868,87.77
5.476,0.9858,87.79
5.504,0.984,87.85
5.503,0.9868,87.8
5.471,0.9859,87.81
5.453,0.9856,87.73
5.457,0.987,87.76
5.47,0.9868,87.76
5.47,0.9861,87.79
5.469,0.9864,87.75
5.471,0.9852,87.8
5.478,0.9862,87.79
5.483,0.9861,87.81
5.47,0.9855,87.74
5.469,0.9894,87.73
5.479,0.9869,87.8
5.476,0.9878,87.74
5.464,0.9864,87.72
5.475,0.9871,87.72
5.464,0.9876,87.74
5.494,0.9857,87.88
5.483,0.9869,87.82
5.476,0.9884,87.82
5.471,0.9854,87.85
5.461,0.9853,87.77
5.468,0.9872,87.76
5.466,0.9881,87.75
5.474,0.9836,87.8
5.467,0.9841,87.77
5.465,0.9869,87.72
5.466,0.9854,87.77
