hERG_IC50,hERG_h,hERG_Bmax
690.1,1.416,86.78
690.4,1.414,86.75
689.3,1.415,86.76
689.1,1.414,86.76
690.1,1.414,86.75
690.1,1.417,86.8
690.3,1.414,86.74
690.5,1.414,86.74
690.2,1.415,86.75
690.3,1.416,86.8
690.1,1.415,86.77
690.9,1.416,86.79
690.4,1.414,86.74
690.3,1.414,86.76
690.2,1.415,86.76
690.8,1.413,86.73
689.1,1.413,86.75
690.5,1.414,86.74
689.7,1.414,86.75
689.8,1.414,86.75
689,1.414,86.75
689.8,1.416,86.78
690.6,1.414,86.76
690.6,1.413,86.74
689.9,1.412,86.73
689.3,1.414,86.76
689.2,1.413,86.73
690.3,1.415,86.76
690.8,1.414,86.75
690.9,1.415,86.76
692.7,1.416,86.76
691.1,1.415,86.77
689.8,1.414,86.74
689.4,1.413,86.73
689,1.41,86.71
690.2,1.411,86.72
689.6,1.415,86.78
689.8,1.415,86.77
690.8,1.413,86.73
693.1,1.416,86.77
691.5,1.416,86.76
691.3,1.416,86.77
691.8,1.414,86.76
692,1.415,86.74
692.6,1.417,86.78
688.9,1.415,86.77
688.7,1.416,86.77
689.6,1.414,86.75
691.7,1.414,86.76
690.4,1.415,86.77
690.2,1.413,86.73
690.8,1.417,86.79
691.5,1.417,86.79
689.6,1.416,86.78
690,1.414,86.74
689.3,1.414,86.74
690.9,1.416,86.78
689.8,1.414,86.75
690,1.415,86.77
691.3,1.416,86.77
689.9,1.413,86.74
688.6,1.413,86.75
690.3,1.414,86.76
693.4,1.415,86.77
689.5,1.413,86.74
690.4,1.415,86.76
689,1.414,86.75
689.8,1.415,86.76
689.6,1.412,86.73
689.7,1.414,86.77
690.2,1.412,86.72
690.8,1.414,86.74
690,1.414,86.76
691.3,1.415,86.75
690.4,1.414,86.75
691.1,1.414,86.76
688.9,1.413,86.73
691.3,1.417,86.8
690.4,1.415,86.75
690.4,1.413,86.73
689.2,1.413,86.75
690.8,1.418,86.81
690.9,1.416,86.78
690.5,1.415,86.77
688.9,1.413,86.73
687.3,1.412,86.72
688.5,1.414,86.75
690.2,1.415,86.77
690.2,1.413,86.74
690.8,1.414,86.76
691.4,1.416,86.79
691.1,1.415,86.76
691.1,1.416,86.79
689.9,1.413,86.73
690.7,1.417,86.8
691.7,1.416,86.78
690.7,1.414,86.75
692.7,1.415,86.76
692.3,1.416,86.78
690.2,1.415,86.77
691.4,1.417,86.79
690.1,1.415,86.75
689.8,1.415,86.75
691.2,1.413,86.73
690.3,1.414,86.75
690,1.414,86.76
690.5,1.416,86.76
690.7,1.416,86.78
