hERG_IC50,hERG_h,hERG_Bmax
7.476,1.34,94.57
7.474,1.34,94.52
7.479,1.337,94.53
7.465,1.34,94.51
7.469,1.338,94.6
7.462,1.338,94.52
7.445,1.34,94.46
7.469,1.336,94.62
7.463,1.338,94.59
7.468,1.341,94.54
7.471,1.338,94.57
7.462,1.339,94.56
7.469,1.337,94.55
7.471,1.34,94.55
7.46,1.338,94.56
7.456,1.339,94.54
7.454,1.339,94.53
7.48,1.337,94.6
7.462,1.338,94.59
7.459,1.335,94.58
7.489,1.335,94.64
7.47,1.338,94.57
7.48,1.336,94.63
7.464,1.337,94.58
7.462,1.339,94.55
7.473,1.337,94.6
7.469,1.338,94.54
7.473,1.339,94.57
7.473,1.338,94.59
7.471,1.338,94.6
7.459,1.337,94.56
7.453,1.34,94.53
7.48,1.338,94.63
7.475,1.337,94.59
7.477,1.338,94.58
7.469,1.34,94.6
7.467,1.341,94.59
7.468,1.339,94.56
7.47,1.34,94.54
7.476,1.335,94.61
7.473,1.339,94.58
7.46,1.339,94.53
7.479,1.337,94.58
7.453,1.338,94.51
7.479,1.336,94.61
7.474,1.336,94.6
7.466,1.339,94.58
7.459,1.338,94.58
7.476,1.337,94.6
7.473,1.336,94.64
7.473,1.336,94.61
7.477,1.336,94.59
7.474,1.337,94.57
7.475,1.337,94.57
7.467,1.337,94.6
7.465,1.338,94.52
7.472,1.338,94.57
7.462,1.337,94.58
