hERG_IC50,hERG_h,hERG_Bmax
587.4,1.265,79.07
589.6,1.261,79.14
589.6,1.262,79.13
590.9,1.261,79.12
591.3,1.261,79.22
588,1.263,79.08
588.8,1.267,79.09
588,1.264,79.03
587.6,1.267,79.03
590.8,1.263,79.17
593.1,1.26,79.24
590.2,1.266,79.04
590.2,1.26,79.18
589.2,1.264,79.06
587.9,1.265,79.04
588.4,1.263,79.01
585.4,1.269,78.85
587.9,1.262,79.09
590.6,1.262,79.23
590.6,1.262,79.21
590.3,1.26,79.2
587.2,1.267,78.98
587.7,1.263,79.06
590.5,1.261,79.14
588.9,1.26,79.13
586.9,1.263,79
589.2,1.263,79.13
589.7,1.262,79.1
590,1.26,79.08
589.7,1.264,79.06
590.4,1.263,79.11
587.7,1.265,79.07
591.7,1.264,79.19
591.1,1.26,79.24
590.1,1.261,79.12
590.9,1.258,79.21
589,1.26,79.06
585.8,1.268,78.93
589.8,1.264,79.22
589.2,1.263,79.11
586.8,1.262,79
589,1.263,79.15
586.7,1.266,78.95
590.1,1.257,79.21
591.5,1.257,79.18
589.8,1.26,79.18
591.1,1.259,79.21
589.8,1.261,79.19
587.4,1.258,79.12
586.2,1.263,79.02
587.9,1.262,78.99
588.2,1.263,79.01
590.8,1.262,79.2
589.7,1.265,79.08
588.7,1.265,79.05
589.6,1.262,79.13
589.7,1.263,79.06
590.1,1.263,79.06
586.7,1.265,78.98
587.8,1.263,79.03
589.7,1.258,79.13
588.3,1.262,79.12
590.6,1.26,79.17
590.8,1.26,79.11
589.1,1.266,79.05
588.6,1.262,79.07
589.2,1.261,79.14
588.6,1.26,79.16
590.8,1.26,79.25
591,1.26,79.19
591.5,1.261,79.28
587.8,1.266,79.1
588.9,1.262,79.07
588.1,1.262,79.06
591.5,1.259,79.19
590.4,1.263,79.12
590.8,1.261,79.16
586.7,1.264,79
588.4,1.262,79.09
586.2,1.268,78.95
586.9,1.265,79.1
587.5,1.263,79.06
592.3,1.258,79.2
592.4,1.259,79.24
586.2,1.265,79.03
586.3,1.266,78.94
588,1.268,78.98
589.3,1.261,79.13
590.5,1.257,79.19
589,1.266,79.05
588.7,1.263,79.12
590,1.261,79.18
589.4,1.263,79.11
585.3,1.267,78.95
591.1,1.26,79.18
586.3,1.265,78.93
585.8,1.269,78.9
587.5,1.263,79.11
587.1,1.263,78.99
592.6,1.26,79.22
592.4,1.259,79.24
587.2,1.263,79
589.1,1.264,79.08
591.1,1.261,79.14
590.1,1.26,79.1
588.6,1.264,79.08
588.5,1.263,79.12
590.1,1.264,79.2
588,1.265,79.09
587,1.268,79
588.8,1.262,79.12
588,1.263,79.09
591,1.26,79.19
591.3,1.263,79.12
586.6,1.266,78.91
585.1,1.264,78.97
588.7,1.259,79.15
587,1.265,79
592.4,1.26,79.2
585.9,1.266,78.93
587.6,1.264,79.04
586.3,1.267,78.99
588.9,1.263,79.17
587.9,1.262,79.04
588.5,1.263,79.03
588.7,1.267,78.97
589,1.262,79.12
588.3,1.261,79.15
589.1,1.259,79.18
590.9,1.259,79.28
588.4,1.265,79.06
587.7,1.267,78.99
589.8,1.263,79.18
589.1,1.262,79.17
589.1,1.267,79.1
592.4,1.256,79.35
593.9,1.256,79.41
586.9,1.263,79.05
588.2,1.262,79.16
586.5,1.26,79.01
584.5,1.265,78.94
586.7,1.264,79.05
586.4,1.266,78.99
587.2,1.269,78.93
589.5,1.267,79.09
588.8,1.267,79.05
589.6,1.261,79.07
588.9,1.265,79.1
587.3,1.261,79.09
587.1,1.266,78.93
588.6,1.262,79.06
590.3,1.259,79.13
591.4,1.258,79.25
588.2,1.261,79.09
591,1.259,79.2
589.9,1.258,79.1
590.3,1.26,79.18
589.6,1.259,79.04
587.2,1.266,78.93
587.1,1.261,78.94
587.2,1.269,78.99
585.9,1.268,79.03
590.6,1.255,79.22
589.1,1.256,79.13
588.5,1.263,79.07
587.4,1.266,79.04
587.1,1.267,79
589,1.266,79.02
590.2,1.261,79.13
587,1.265,79.05
588.5,1.258,79.06
590.3,1.259,79.16
589.3,1.264,79.1
591.5,1.258,79.15
588.9,1.264,79.08
591.2,1.259,79.2
589.8,1.258,79.12
587.8,1.265,79.02
588.4,1.261,79.06
586.5,1.268,78.9
589,1.264,79.16
589,1.264,79.06
589.2,1.261,79.09
589.4,1.261,79.13
590.2,1.257,79.22
590.2,1.259,79.18
588.5,1.264,79.12
586.8,1.268,79.05
586.8,1.267,78.96
589.3,1.26,79.13
586.1,1.266,79
590,1.259,79.22
589.8,1.263,79.06
587.3,1.264,78.98
591.2,1.259,79.19
590.8,1.262,79.18
589.7,1.263,79.04
585.8,1.271,78.89
587.4,1.262,78.95
589.5,1.262,79.14
591.1,1.262,79.19
588,1.266,79.05
590.5,1.263,79.13
585.3,1.269,78.93
591.5,1.259,79.18
588.9,1.262,79.05
591.1,1.261,79.17
591.1,1.262,79.16
591.1,1.266,79.08
587.4,1.265,78.95
589.4,1.259,79.14
587,1.26,79.03
588.3,1.258,79.16
588.4,1.262,79.11
590,1.259,79.18
588.9,1.262,79.06
590,1.261,79.14
590.8,1.259,79.17
590.5,1.261,79.21
590.1,1.264,79.16
589.8,1.261,79.19
586,1.265,78.98
585,1.268,78.94
587.1,1.267,78.97
591.1,1.263,79.12
591.3,1.258,79.22
591.2,1.257,79.18
592.5,1.257,79.25
590.3,1.259,79.14
590.5,1.259,79.22
590.2,1.259,79.13
585.5,1.269,78.92
584,1.272,78.78
587.6,1.266,78.95
587.1,1.268,78.94
584.4,1.27,78.82
587.1,1.265,79.04
588.8,1.264,79.11
586.8,1.268,78.93
586.5,1.266,78.94
588.4,1.258,79.09
587.4,1.265,79.05
590.5,1.263,79.17
588.7,1.265,79.06
591,1.258,79.27
590.7,1.261,79.2
587.3,1.265,79.04
589.6,1.262,79.13
590.9,1.26,79.19
590,1.26,79.15
588.1,1.262,79.07
589,1.26,79.08
588.1,1.266,78.97
590.8,1.264,79.14
588.5,1.264,79.05
586.7,1.264,79.01
586.8,1.266,79.06
588.5,1.262,79.14
585.3,1.27,78.94
586,1.269,78.93
589.2,1.263,79.07
586.4,1.264,78.89
589.1,1.266,79.09
588.9,1.265,79.09
594,1.256,79.33
589.7,1.256,79.17
590.1,1.256,79.2
589.4,1.265,79.14
587.1,1.266,79.08
591.1,1.259,79.27
590.2,1.258,79.24
589.3,1.262,79.18
589,1.262,79.04
587.4,1.266,79.04
591.8,1.254,79.24
589.6,1.265,79.09
592.2,1.26,79.24
587.1,1.263,79.04
588.9,1.259,79.11
589.1,1.26,79.15
588.4,1.264,79.13
588.7,1.265,79.16
587.6,1.268,79.01
590.3,1.268,79.11
590.7,1.262,79.24
589.6,1.263,79.14
587.7,1.261,79.1
589.5,1.262,79.14
590.4,1.258,79.19
589.3,1.263,79.1
589.3,1.265,79.11
593,1.257,79.29
589.8,1.262,79.14
590.8,1.263,79.17
589.9,1.263,79.14
590.3,1.258,79.24
593,1.259,79.29
588.8,1.261,79.08
587.8,1.27,78.91
588,1.264,78.97
587.5,1.265,79.02
588,1.259,79.19
588.3,1.267,79.05
591.4,1.258,79.28
590.5,1.26,79.15
588.3,1.263,79.07
587.5,1.262,79.06
588.6,1.263,79.13
587.1,1.264,79.02
586.4,1.268,78.98
592.3,1.258,79.35
590.3,1.261,79.22
588.4,1.261,79.08
591.7,1.262,79.2
589,1.262,79.08
591.6,1.259,79.28
588.5,1.267,79.06
585.7,1.271,78.89
587.7,1.264,79.04
594.5,1.254,79.42
589.8,1.262,79.06
586.9,1.267,79.05
585.6,1.271,78.96
588.2,1.266,78.99
589.2,1.263,79.11
589.4,1.264,79.14
586.6,1.266,78.98
589.9,1.259,79.23
589.1,1.26,79.14
589.7,1.261,79.14
590.3,1.263,79.12
586.4,1.27,78.97
589,1.264,79.01
592.3,1.259,79.28
589.6,1.262,79.13
589.7,1.262,79.11
591.3,1.258,79.23
589.9,1.258,79.2
586.8,1.264,79.02
585.8,1.263,78.97
590.4,1.259,79.24
588.7,1.266,79.04
588,1.266,79.04
586,1.266,78.91
591.2,1.263,79.13
587.2,1.261,79.04
589.3,1.258,79.09
590.1,1.258,79.18
591.3,1.261,79.22
587.7,1.263,79.03
587.9,1.263,79.04
590.3,1.258,79.18
587.9,1.268,79.05
589.9,1.263,79.12
588.8,1.264,79.13
588,1.267,79.04
590.6,1.262,79.12
588.1,1.261,79.11
589.5,1.262,79.16
588.4,1.263,79.06
586.4,1.269,78.97
589.9,1.265,79.13
589.9,1.26,79.23
591.8,1.26,79.28
589.7,1.26,79.13
586.6,1.264,79.01
589,1.261,79.11
589.2,1.267,79.05
588.9,1.26,79.14
589.7,1.261,79.1
588.5,1.264,79.07
588.6,1.262,79.1
590,1.261,79.16
588.6,1.264,79.06
588.8,1.265,79.02
591.2,1.256,79.24
586.2,1.265,79.06
590,1.264,79.1
590.2,1.261,79.19
590.2,1.259,79.21
588.1,1.262,79.07
588.1,1.263,79.03
586.8,1.267,78.98
588.7,1.264,79.13
586.6,1.263,78.98
585.7,1.267,78.93
586.3,1.266,78.95
588.3,1.266,79.04
589.5,1.264,79.09
587.9,1.268,79.04
584.8,1.268,78.93
587.9,1.264,79.01
588.8,1.26,79.11
589.3,1.261,79.11
590.1,1.259,79.12
588.5,1.262,79.11
587.9,1.265,79.04
586.7,1.265,79.03
590.3,1.257,79.24
586.8,1.262,78.98
589.3,1.262,79.07
590.3,1.259,79.21
590.1,1.261,79.12
588,1.265,79.03
588.5,1.262,79.09
587.6,1.265,78.96
591.3,1.254,79.19
591.3,1.262,79.14
589.1,1.262,79.1
590.9,1.26,79.2
590.7,1.262,79.23
587.8,1.265,79.02
588.6,1.263,79.03
591.5,1.258,79.25
590.3,1.264,79.13
591.4,1.261,79.21
591.1,1.263,79.25
589.8,1.258,79.24
589.5,1.266,79.1
590.7,1.261,79.19
590.9,1.258,79.24
586.9,1.268,78.95
587.6,1.261,79.03
590.7,1.258,79.2
587.7,1.265,78.96
588.6,1.262,79.05
588.8,1.264,79.11
588.5,1.263,79.14
590.1,1.258,79.24
591.6,1.258,79.3
589.6,1.259,79.16
589.7,1.264,79.11
590.2,1.259,79.14
592.6,1.261,79.21
590.2,1.261,79.24
591.9,1.257,79.21
592.8,1.254,79.28
590.9,1.257,79.19
587.1,1.264,79.03
588.3,1.265,79.07
590.2,1.262,79.14
587.8,1.266,79
589.3,1.261,79.11
591.3,1.258,79.19
585.4,1.272,78.96
588.1,1.264,79.13
590.8,1.262,79.21
590.3,1.264,79.12
587.9,1.268,79.06
590.6,1.259,79.17
588.9,1.261,79.02
591.5,1.26,79.14
589.2,1.265,79.1
589,1.266,79.07
587.9,1.263,79.04
588.8,1.265,79.09
587.3,1.267,78.99
587.3,1.265,79.04
589.6,1.26,79.09
590.4,1.261,79.17
588.6,1.265,79.05
590.6,1.26,79.12
589.6,1.261,79.11
593.3,1.255,79.32
589.6,1.262,79.2
587.7,1.27,79.06
588.6,1.261,79.09
589.4,1.264,79.11
587.6,1.263,79.01
585,1.268,78.93
585.8,1.269,78.94
590.2,1.263,79.09
589.8,1.258,79.26
590.1,1.26,79.2
588.8,1.268,79.07
587.8,1.258,79.09
586.8,1.265,78.98
587.8,1.266,79.09
588.8,1.263,79.16
587.2,1.261,79.03
588.5,1.259,79.16
588.9,1.262,79.15
591.2,1.26,79.23
586.1,1.267,78.98
587.2,1.264,79.01
589.2,1.262,79.09
586.7,1.267,78.96
589.4,1.261,79.15
587.6,1.264,79.02
588.2,1.263,79.11
588.3,1.262,79.09
588.5,1.262,79.16
587.8,1.268,78.99
586,1.269,78.86
589.1,1.26,79.15
588.5,1.259,79.16
591.5,1.26,79.25
591.3,1.258,79.24
590.3,1.259,79.16
589.5,1.257,79.17
589.6,1.257,79.11
590.5,1.258,79.2
589.5,1.264,79.14
591.8,1.259,79.27
590.9,1.26,79.25
588.6,1.26,79.05
592,1.26,79.27
589.3,1.264,79.17
587.8,1.263,79.04
589,1.261,79.11
586.4,1.266,78.99
589.4,1.262,79.13
590.1,1.259,79.19
588.3,1.263,79.1
588.8,1.261,79.15
589.1,1.26,79.16
589.8,1.261,79.16
590,1.261,79.13
587.7,1.263,79.08
590.1,1.26,79.25
589.5,1.26,79.23
588.9,1.26,79.16
587.3,1.261,79.06
588.2,1.261,79.06
588.7,1.264,79.06
589.8,1.258,79.18
587.9,1.266,79.06
588.1,1.262,79.13
588.8,1.26,79.16
589.4,1.258,79.13
589.2,1.259,79.09
590.1,1.259,79.18
590.1,1.266,79.11
586.2,1.265,78.97
588.6,1.267,79.1
587.8,1.267,79.08
591.3,1.262,79.22
586.8,1.263,79.01
587.7,1.264,79.03
586.1,1.265,79
587.8,1.264,79.07
589.4,1.259,79.12
588.5,1.26,79.13
590.1,1.258,79.15
592.9,1.259,79.24
