hERG_IC50,hERG_h,hERG_Bmax
218.8,0.5001,70.01
218,0.5,70
217.8,0.5001,70.01
216.9,0.5002,70.01
216.3,0.5001,70
217.1,0.5003,70
217.9,0.5001,70.02
217.8,0.5004,70.04
216.5,0.5,70.05
216.2,0.5004,70.01
216.4,0.5002,70.02
216.8,0.5001,70.05
219.8,0.5003,70.05
218.7,0.5006,70.05
216.6,0.5003,70
215.2,0.501,70.01
215.3,0.5008,70.01
217.3,0.5005,70.02
217.1,0.5004,70.01
216.7,0.5001,70.02
214.8,0.5005,70
215.5,0.5004,70
215,0.5001,70
215.6,0.5001,70.01
217.5,0.5002,70.02
216,0.5,70
216,0.5,70
215.5,0.5001,70
216.1,0.5,70
217,0.5001,70.01
217.3,0.5,70.01
217,0.5,70.01
216.9,0.5,70.02
218.2,0.5002,70.01
214.8,0.5002,70.01
214.4,0.5004,70.01
214.6,0.5003,70
215.5,0.5001,70.02
218,0.5002,70.03
218.6,0.5002,70.03
217.1,0.5002,70.01
218.3,0.5006,70.02
219.3,0.5,70.03
217.4,0.5004,70.01
216.8,0.5003,70.01
215.3,0.5002,70.01
216.9,0.5002,70.01
216.6,0.5001,70
216.5,0.5002,70
216.1,0.5001,70
217,0.5001,70.01
215.7,0.5001,70.01
217,0.5007,70
217.8,0.5007,70.03
217.2,0.5001,70.04
216.4,0.5001,70
216.5,0.5,70
216.1,0.5001,70.01
213.7,0.5001,70
213.7,0.5001,70
215,0.5007,70.02
214.6,0.5003,70
217,0.5004,70.02
216.6,0.5004,70.01
217.3,0.5003,70.03
218.9,0.5003,70.05
215.5,0.5002,70.01
215.9,0.5,70
216.3,0.5,70
217,0.5001,70
216.4,0.5001,70
217,0.5001,70
216.4,0.5001,70
217.5,0.5002,70
216.9,0.5002,70.01
217,0.5002,70
217,0.5,70.01
216.9,0.5,70.01
216.4,0.5,70.01
216.6,0.5001,70
216.5,0.5,70.01
215.2,0.5,70.03
215.2,0.5004,70.01
217,0.5006,70.04
218.2,0.5008,70.06
217.9,0.5,70.07
218.3,0.5003,70.07
218.9,0.5002,70.04
219.1,0.5003,70
216.7,0.5007,70.01
217.9,0.5009,70.01
216.5,0.5007,70.01
217.6,0.5002,70
217.2,0.5002,70.01
216.9,0.5002,70
216.8,0.5001,70.01
215.9,0.5,70.01
217.1,0.5001,70.01
216.1,0.5005,70
216.3,0.5001,70.01
217.3,0.5,70
217.2,0.5,70
217.5,0.5007,70.02
216.6,0.5001,70.03
215.5,0.5003,70.01
216.3,0.5001,70.01
217.1,0.5,70.01
216.1,0.5,70
216.1,0.5001,70
216.2,0.5001,70.01
216.2,0.5003,70.02
215.5,0.5001,70
219,0.5,70.02
218.6,0.5002,70
217.7,0.5,70.02
217.4,0.5001,70.01
216.8,0.5,70.01
216.6,0.5,70.01
217.2,0.5,70.01
217.1,0.5003,70.01
216.8,0.5001,70.03
217.4,0.5,70.03
218.3,0.5,70.01
217.8,0.5001,70.01
217.5,0.5003,70.01
219.3,0.5007,70.02
218.6,0.5003,70.02
218.4,0.5001,70.04
219,0.5003,70.08
219,0.5001,70.07
216.6,0.5,70.01
216.3,0.5,70.08
216.9,0.5001,70.08
217.3,0.5002,70.07
217.9,0.5002,70.06
216.7,0.5004,70.06
215,0.5001,70.04
215.6,0.5,70
