Kmax,Ku,n,halfmax,Vhalf,slope
120600,0.9739,0.8043,90360000,-91.72,0.001335
110.4,0.03324,0.8597,128500,-92.74,0.0008591
238200,0.0161,0.8708,357300000,-78.7,0.0006667
75640,0.02594,0.9299,170200000,-86.73,0.0004444
34.1,0.03846,1.04,200500,-118.2,0.0001701
23.88,0.02207,1.101,213600,-99.68,0.0001118
54.05,0.01731,0.9517,159200,-82.94,0.0003395
47.6,0.03424,0.9534,134600,-100.4,0.0003536
130.8,0.03468,0.8832,195100,-169.9,0.0006704
70.92,0.01635,0.9304,158200,-88.63,0.0004483
205400,0.7331,0.8408,232500000,-80.29,0.0008834
236.7,0.01605,0.852,275600,-91.18,0.0008589
37.06,0.01966,0.9508,89740,-157.5,0.000413
25.48,0.9662,0.9821,78600,-163.8,0.0003242
466.3,0.01729,0.9444,1255000,-87.45,0.0003716
518600,0.01752,0.8643,632700000,-84.89,0.0008197
60.56,0.03952,0.8493,59520,-152.1,0.001017
185.6,0.02697,0.8643,242300,-83.37,0.000766
40.81,0.575,0.9601,117500,-84.46,0.0003473
136.3,0.02353,0.9156,271200,-95.36,0.0005026
47.42,0.9672,0.9332,100600,-164.7,0.0004714
29.08,0.0158,1.068,211300,-88.3,0.0001376
30.44,0.02131,0.9926,102800,-181.7,0.0002961
27.88,0.04804,1.107,289900,-170.3,9.617e-05
157.5,0.04636,0.9035,279400,-161.9,0.0005637
51.43,0.01901,0.9608,130700,-166.8,0.0003935
119700,0.08265,0.8966,206200000,-147.6,0.0005805
509400,0.02085,0.8729,719300000,-101.8,0.0007082
25.28,0.048,1.114,270000,-189.6,9.363e-05
343.4,0.01441,0.8811,496400,-89.3,0.0006918
232,0.0138,0.922,527800,-83.34,0.0004396
42.56,0.02734,1.043,279000,-84.13,0.0001525
28.67,0.01553,1.058,198600,-84.82,0.0001444
174.5,0.01464,0.9143,353600,-82.43,0.0004935
9148,0.02001,0.898,17090000,-83.16,0.0005353
42.83,0.02393,0.9162,82780,-87.56,0.0005174
26.58,0.03536,1.07,192700,-152.4,0.0001379
36.96,0.9899,0.8389,33100,-179.4,0.001117
54.76,0.02258,0.9112,95010,-92.7,0.0005764
24.58,0.9796,0.968,71660,-152.7,0.000343
121.4,0.03274,0.9849,482000,-168.9,0.0002519
61.26,0.9039,0.9929,221900,-140.2,0.0002761
48.67,0.01713,0.9998,193400,-106.4,0.0002517
104,0.0195,0.9571,285500,-169,0.0003643
25.8,0.02077,1.137,348900,-84.85,7.395e-05
288.3,0.0137,0.8861,426200,-91.46,0.0006764
139.9,0.01939,0.9514,363700,-174.4,0.0003847
