Kmax,Ku,n,halfmax,Vhalf,slope
164400,0.02524,0.7776,922200000,-17.86,0.0001783
109300,0.02357,0.7361,334300000,-75.35,0.000327
26990,0.02064,0.8516,384600000,-7.938,7.018e-05
80050,0.644,0.7938,465800000,-13.92,0.0001719
161200,0.02862,0.7227,512800000,-26.23,0.0003144
130800,0.2973,0.7687,5.65e+08,-72.28,0.0002315
37630,0.01693,0.872,543100000,-14.11,6.929e-05
170200,0.05699,0.7097,4.11e+08,-62.97,0.0004141
90620,0.02524,0.7871,561900000,-18.02,0.0001613
204000,0.05426,0.7519,817100000,-70.09,0.0002497
127900,0.05558,0.6833,222800000,-72.51,0.0005741
81810,0.02492,0.8132,543800000,-60.95,0.0001504
7.841,0.01566,0.8643,86220,-51.63,9.094e-05
8.851,0.5334,0.9313,193000,-17.62,4.586e-05
66160,0.01853,0.7869,377200000,-12.99,0.0001754
43200,0.01375,0.8276,444600000,-56.22,9.717e-05
26860,0.02303,0.7982,201100000,-9.428,0.0001336
86490,0.02887,0.7616,341500000,-67.23,0.0002533
58420,0.02332,0.7377,217200000,-16.6,0.000269
81520,0.05335,0.6929,150100000,-71.7,0.0005431
55190,0.02563,0.8632,749700000,-13.94,7.362e-05
86190,0.05156,0.7211,226500000,-55.39,0.0003805
134600,0.02228,0.742,484800000,-62.66,0.0002776
52070,0.03006,0.8105,378600000,-48.36,0.0001375
14480,0.3176,0.7081,34190000,-70.96,0.0004235
55520,0.02504,0.7002,117800000,-71.29,0.0004713
145300,0.01412,0.6474,183400000,-64.69,0.0007923
55100,0.01371,0.8268,569100000,-12.54,9.682e-05
160300,0.01354,0.7276,521300000,-51.9,0.0003075
36050,0.01956,0.9236,980200000,-10.6,3.678e-05
38320,0.05585,0.6699,58280000,-67.8,0.0006575
17990,0.01562,0.9809,938800000,-14.07,1.916e-05
84400,0.02105,0.7688,329200000,-72.68,0.0002564
33650,0.01559,0.8445,400200000,-6.909,8.408e-05
57840,0.008964,0.6963,1.42e+08,-8.074,0.0004073
37010,0.03348,0.785,207500000,-69.24,0.0001784
49440,0.01856,0.873,849400000,-24.85,5.821e-05
48.86,0.01334,0.7615,235100,-12.46,0.0002078
57130,0.01033,0.814,570700000,-55,0.0001001
57550,0.02784,0.8538,802400000,-19.52,7.172e-05
452200,0.1324,0.6298,408500000,-70.26,0.001107
30880,0.01153,0.6947,71810000,-19.39,0.00043
58790,0.01492,0.8074,490400000,-9.307,0.0001199
60790,0.02934,0.7632,294600000,-68.45,0.0002063
35650,0.02622,0.8253,308800000,-67.71,0.0001154
216200,0.04697,0.7316,659500000,-60.8,0.0003278
7.151,0.009728,0.7946,41300,-18.69,0.0001731
97850,0.01176,0.7262,326100000,-9.104,0.0003001
56110,0.02249,0.7535,240300000,-63.69,0.0002335
68690,0.01883,0.7787,386400000,-9.794,0.0001778
64730,0.02027,0.7631,299700000,-64.69,0.000216
31830,0.05165,0.7723,154300000,-58.57,0.0002063
199600,0.02554,0.7682,939700000,-43.48,0.0002124
66980,0.0252,0.7921,437800000,-14.43,0.000153
88050,0.01774,0.8292,9.04e+08,-61.92,9.74e-05
46980,0.0581,0.7046,114400000,-65.37,0.0004107
61130,0.01114,0.6953,1.37e+08,-14.73,0.0004462
53060,0.00973,0.701,149700000,-8.527,0.0003544
117400,0.02558,0.7833,708900000,-19.27,0.0001656
23740,0.04861,0.7523,91280000,-68.69,0.0002601
115900,0.01946,0.7299,368300000,-69.23,0.0003147
83500,0.02451,0.7198,234200000,-61.81,0.0003565
60650,0.02707,0.825,472900000,-67.96,0.0001283
40000,0.05197,0.8015,234900000,-67.47,0.0001703
81300,0.02486,0.8085,668400000,-17.61,0.0001216
4672,0.04102,0.7602,17780000,-62.58,0.0002628
28610,0.02673,0.7084,72380000,-17.9,0.0003953
73950,0.04707,0.8309,813700000,-9.882,9.088e-05
69530,0.01787,0.8334,732400000,-11.53,9.493e-05
262700,0.01648,0.6291,261500000,-65.12,0.001005
60650,0.01016,0.6342,73370000,-14.86,0.0008266
98560,0.01145,0.718,303200000,-19.23,0.0003251
258000,0.02222,0.6964,505100000,-69.41,0.0005108
228200,0.02141,0.7494,949300000,-13.77,0.0002404
10.94,0.0632,0.7995,59430,-66.68,0.0001841
61120,0.02286,0.74,219100000,-10.69,0.000279
43400,0.01432,0.8578,626600000,-10.62,6.926e-05
62180,0.01404,0.722,204300000,-18.68,0.0003044
93350,0.02186,0.7396,311300000,-69.92,0.0002999
71080,0.02433,0.7378,224200000,-71.03,0.000317
51250,0.01606,0.6863,103600000,-14.94,0.0004947
6.869,0.02355,0.9621,197500,-50.09,3.478e-05
75490,0.0389,0.793,451400000,-67.2,0.0001672
16.27,0.03744,0.8259,128200,-70.42,0.0001269
123700,0.02219,0.7845,707400000,-10.37,0.0001749
5.164,0.299,0.8949,69670,-15.55,7.412e-05
45020,0.01572,0.875,835800000,-7.036,5.386e-05
116600,0.02503,0.7544,449900000,-21.13,0.0002592
68590,0.02599,0.7712,359100000,-70.23,0.000191
32530,0.04524,0.7772,172100000,-62.49,0.000189
84990,0.01284,0.7463,355300000,-16.66,0.0002392
62480,0.02588,0.7368,234300000,-16.9,0.0002667
119600,0.01026,0.745,468900000,-13.35,0.0002551
57560,0.01353,0.7761,301600000,-64.52,0.0001908
