Kmax,Ku,n,halfmax,Vhalf,slope
7.806,0.0005218,0.9685,31.88,-176,0.2449
12.76,0.0003704,1.091,88.46,-160.9,0.1442
8.01,0.0004292,0.9804,32.64,-173.3,0.2454
13,0.0003467,1.067,79.38,-177.3,0.1638
10.47,0.0003603,1.223,78.07,-190.9,0.1341
13.28,0.0004125,0.7133,39.68,-177.7,0.3347
11.48,0.0004226,0.8236,39.08,-181.5,0.2938
8.869,0.0003827,0.9409,31.11,-164.6,0.2851
12.85,0.0003803,0.9931,60.84,-174.4,0.2112
9.744,0.0003736,0.8573,31.38,-156.7,0.3105
10.77,0.0004391,0.7612,28.56,-198.1,0.3771
8.959,0.0004113,1.11,41.67,-172.1,0.215
9.186,0.0004148,1.163,43.48,-184,0.2113
11.59,0.0003573,1.193,84.53,-167.4,0.1371
9.723,0.0005272,1.149,57.4,-179.2,0.1694
1171000,0.0005432,0.6268,4386000,-184.5,0.267
12.21,0.0004105,1.082,52.8,-178.6,0.2313
27.86,0.000409,0.7136,106.8,-166,0.2609
10.47,0.0004434,1.022,42.33,-170.9,0.2473
7.762,0.0004345,1.053,30.93,-180.7,0.251
9.111,0.0004965,0.8572,34.94,-174.7,0.2608
12.49,0.0004307,0.7978,47.31,-186.2,0.264
10.26,0.0004286,1.047,47.35,-176.9,0.2167
9990000,0.0005572,0.5536,29200000,-182.7,0.3421
12.73,0.0004208,0.8455,41.59,-157.9,0.3061
8.099,0.0003744,1.515,78.78,-171.4,0.1028
10.09,0.0003636,1.348,82.82,-173.6,0.1218
11.67,0.0003815,0.8553,44.38,-174.7,0.263
10.43,0.000394,0.894,39.55,-182,0.2637
1666000,0.0005478,0.5264,4081000,-181.1,0.4082
10.91,0.0003625,1.235,67.62,-174.8,0.1613
6.863,0.0005714,1.019,31.89,-173,0.2152
9.513,0.0003794,0.9538,31.34,-156.9,0.3035
7.991,0.0003684,1.042,34.04,-161.2,0.2348
10.57,0.0004353,0.9605,45.65,-184.4,0.2315
9.326,0.0004586,0.8539,30.02,-176.7,0.3107
10.92,0.0004044,1.03,42.16,-190.6,0.259
7.316,0.0005085,1.184,37.51,-164.2,0.195
10.44,0.0003485,1.081,51.55,-169.6,0.2025
