Kmax,Ku,n,halfmax,Vhalf,slope
1674000,0.0009106,0.957,207900000,-142.7,0.008052
2081000,0.000666,1.114,617500000,-94.96,0.00337
1398000,0.001356,1.252,988400000,-190.7,0.001414
1845000,0.0008436,1.028,333900000,-106,0.005526
6209000,0.0007568,0.9325,755500000,-189.8,0.008218
2515000,0.0008405,1.117,921500000,-85.93,0.002729
2775000,0.0009081,1.051,561100000,-168.6,0.004946
14630000,0.0009493,0.6898,382600000,-88.62,0.03824
2777000,0.0007526,1.095,739500000,-166.5,0.003755
2475000,0.000721,1.027,434800000,-88.73,0.005692
711300,0.0007591,0.824,37260000,-107.6,0.01909
445000,0.0008046,1.167,199800000,-101.4,0.002227
2224000,0.0007902,1.055,433400000,-108.6,0.005132
219900,0.0007046,0.9009,18240000,-161.1,0.01206
872900,0.0009498,1.113,281800000,-93.25,0.003098
4721000,0.0007117,0.8328,3.07e+08,-86.17,0.01538
6001000,0.0007003,0.8476,358900000,-175.3,0.01672
557700,0.0006927,1.198,248200000,-112.2,0.002247
4967000,0.0006991,1.012,880400000,-185.6,0.005642
6864000,0.0007536,0.8876,597400000,-94.99,0.01149
1233000,0.001043,0.966,136300000,-98.84,0.009046
2715000,0.001083,1.15,921500000,-191.6,0.002946
667700,0.003763,1.358,812600000,-180.3,0.0008217
1662000,0.001273,1.216,813300000,-175,0.002044
1096000,0.0007964,1.027,209400000,-171.8,0.005234
1992000,0.0008218,1.031,370600000,-95.28,0.005375
1132000,0.0007585,1.126,391800000,-95.02,0.002889
3204000,0.0009761,1.054,672500000,-176.7,0.004764
3966000,0.0008451,0.9782,486500000,-98.67,0.008152
5209000,0.0006958,0.8657,378300000,-90.46,0.01377
732400,0.000814,0.9791,93640000,-100.7,0.007821
1615000,0.0009747,1.107,410200000,-99.07,0.003937
19.7,0.0008228,1.148,6916,-163.2,0.002848
3837000,0.000867,1.054,8.07e+08,-180.9,0.004755
886000,0.0008362,1.051,184700000,-96.28,0.004797
294500,0.0007026,1.007,48930000,-161.4,0.006019
57.95,0.0009165,1.108,15190,-179.6,0.003815
1254000,0.0007521,1.039,314500000,-95.22,0.003987
265200,0.000843,1.116,87370000,-171.3,0.003035
1086000,0.0008652,1.048,228300000,-87.36,0.004757
1163000,0.001173,1.13,366900000,-99.85,0.00317
11.64,0.0008644,1.203,4481,-164.6,0.002598
742100,0.002515,1.37,9.62e+08,-191.1,0.0007714
2287000,0.0007492,1.1,590400000,-91.27,0.003874
1575000,0.002244,1.211,733600000,-187.3,0.002147
2356000,0.0009949,1.183,965500000,-105.6,0.00244
4213000,0.0007425,1.076,952100000,-196.6,0.004425
2302000,0.0009781,1.176,906100000,-181,0.002541
3584000,0.0007939,0.8646,254500000,-162.3,0.01408
2648000,0.0008147,0.9138,279300000,-92.38,0.009481
1093000,0.000816,0.9867,148500000,-110,0.00736
3068000,0.0008327,0.8919,229400000,-89.77,0.01337
2437000,0.0008115,1.043,477500000,-104.8,0.005104
7395000,0.0007638,0.8602,554500000,-88.99,0.01334
4240000,0.0007265,1.069,972900000,-90.81,0.004358
830700,0.0008003,0.9504,103700000,-185.7,0.008011
4525000,0.0009879,1.036,808100000,-88.17,0.0056
3348000,0.001459,0.9962,454200000,-197.1,0.007371
1573000,0.001609,1.212,809700000,-176.4,0.001943
28.21,0.000818,1.339,30230,-87.63,0.0009332
2184000,0.001336,1.116,624300000,-178.7,0.003498
1889000,0.001863,1.215,857900000,-178.6,0.002202
36.82,0.000814,1.346,42510,-102.8,0.0008661
1464000,0.0006823,1.008,279200000,-84.72,0.005244
4259000,0.000897,0.9938,705300000,-181,0.006039
2397000,0.0007779,1.052,473800000,-171.4,0.005059
5862000,0.0009431,0.9393,640800000,-166.5,0.009148
1126000,0.001971,1.282,780400000,-177.8,0.001443
302700,0.0008497,1.064,68230000,-90.9,0.004436
2708000,0.0007913,0.9814,387400000,-177.9,0.00699
3857000,0.0007853,0.965,497300000,-87.14,0.007756
5702000,0.0008288,0.9683,565300000,-92.96,0.01009
38.08,0.0006609,1.055,7931,-109.5,0.004801
2062000,0.00103,0.8504,130700000,-98.16,0.01578
7290000,0.0008292,0.8132,415200000,-145.7,0.01756
3625000,0.0007084,0.8991,305100000,-113.9,0.01188
3026,0.0007087,0.9999,498600,-94.15,0.006069
1962000,0.0007523,0.8961,164400000,-165.5,0.01193
672400,0.0008733,1.116,214800000,-153.6,0.00313
3174000,0.0007145,0.9234,328100000,-99.78,0.009674
2137000,0.0008828,0.9084,197300000,-84.81,0.01083
2003000,0.0008255,0.9706,294900000,-89.46,0.006792
5632,0.0009226,1.066,1209000,-177.3,0.004658
2905000,0.0006755,1.095,7.39e+08,-89.96,0.003931
1035000,0.000694,1.089,275800000,-93.91,0.003753
2476000,0.000738,1.132,870800000,-107.5,0.002843
3615000,0.0007339,0.8415,251900000,-86.54,0.01435
2885000,0.0008166,0.9709,348800000,-92.91,0.008271
767200,0.0009887,1.222,414900000,-96.11,0.001849
932200,0.0009548,1.333,975100000,-178.2,0.000956
1832000,0.0009757,1.095,417600000,-95.28,0.004387
1057000,0.001397,1.263,788700000,-192.7,0.00134
335300,0.001841,1.139,111300000,-180.9,0.003013
20.17,0.0007659,1.022,2989,-163.9,0.006748
2794000,0.0008943,1.124,955300000,-172.3,0.002925
1711000,0.0007511,0.9921,292300000,-173.2,0.005854
1671000,0.0009133,1.253,959200000,-191.2,0.001742
5180000,0.0008944,1.001,810400000,-92.87,0.006392
1012000,0.001295,1.162,362300000,-198.1,0.002793
2660000,0.0009981,1.152,855500000,-171.6,0.003109
4498000,0.001068,1.072,993800000,-105.3,0.004526
1043000,0.0008564,1.289,753700000,-103,0.001384
3825000,0.0009322,0.9392,383500000,-101.1,0.009974
1588000,0.0007431,0.9554,202100000,-105.9,0.007857
5469000,0.000873,0.9131,5.91e+08,-159.6,0.009254
1743000,0.001601,1.183,6.72e+08,-176.9,0.002594
8.08,0.0008442,1.191,2550,-129.8,0.003169
1673000,0.0008521,1.146,626900000,-92.56,0.002669
2218000,0.0008865,1.037,561300000,-163.8,0.003952
474700,0.001081,1.225,251800000,-161.4,0.001885
1143000,0.0009727,1.011,178100000,-88.32,0.006418
829900,0.0007243,1.055,210100000,-104,0.00395
1257000,0.0009369,1.292,989400000,-171.7,0.00127
5073000,0.0009673,0.976,743900000,-89.16,0.006819
3507000,0.0007545,0.9739,561200000,-193.4,0.006249
1177000,0.001579,1.172,457900000,-180.6,0.00257
1238000,0.001354,1.25,844200000,-192.3,0.001466
2706000,0.0007914,1.054,546200000,-169.7,0.004954
21.88,0.0008437,1.304,17800,-90.67,0.001229
852000,0.0006671,1.006,149800000,-94.75,0.005688
1063000,0.0008372,0.9309,1.21e+08,-94.93,0.008785
1099000,0.000729,1.013,212100000,-96.92,0.005182
1623000,0.0007186,1.05,350500000,-84.02,0.004631
97070,0.000715,1.079,25290000,-91.21,0.003838
4534000,0.0009277,0.9984,5.51e+08,-107.7,0.008229
12.94,0.0007353,1.257,6740,-114.1,0.00192
813700,0.002879,1.288,638500000,-165.6,0.001274
1884000,0.000846,1.015,2.92e+08,-166.6,0.006452
1464000,0.00102,1.233,910500000,-120.3,0.001608
1749000,0.0009671,1.221,9.65e+08,-171.4,0.001812
2463000,0.000655,1.033,487800000,-113.5,0.005049
3107000,0.0007926,1.096,855400000,-88.53,0.003632
2068000,0.0006938,0.8518,141700000,-156.4,0.01459
2904000,0.001422,1.082,677600000,-182.1,0.004286
1285000,0.0007599,0.9715,160300000,-83.1,0.008016
26470,0.0007449,0.9271,2603000,-185.8,0.01017
3563000,0.0009404,1.085,830800000,-115.5,0.004289
2034000,0.0007791,0.9725,261700000,-165.9,0.007772
1785000,0.0008485,1.062,3.62e+08,-188.4,0.004931
959300,0.0007586,1.041,174600000,-108.2,0.005494
1157000,0.0008141,0.9321,1.37e+08,-165.9,0.008445
5530000,0.0008943,0.9879,863700000,-84.79,0.006403
1745000,0.0007038,1.075,376700000,-96.14,0.004632
5186000,0.0007643,0.9408,592500000,-85.78,0.008753
1344000,0.0007595,1.125,383900000,-171.5,0.003501
1083000,0.000766,0.9805,142500000,-83.01,0.0076
1620000,0.000909,1.079,359700000,-183.7,0.004504
2088000,0.0007806,1.166,942100000,-87.98,0.002216
7218000,0.0008639,0.8644,4.58e+08,-90.96,0.01576
4141000,0.0009775,1.046,773200000,-107.7,0.005356
882900,0.0007221,1.161,347300000,-90.83,0.002542
2831000,0.000881,0.9313,275100000,-104.4,0.01029
593100,0.0007519,1.163,2.44e+08,-126.4,0.002431
18.07,0.0007046,1.165,6416,-160.9,0.002816
5497000,0.0007249,0.8696,419200000,-88.63,0.01311
1267000,0.00104,1.247,888500000,-116.1,0.001426
1581000,0.0008884,1.056,362200000,-181.3,0.004365
1663000,0.0007416,1.043,404600000,-96.36,0.00411
18.07,0.0006557,1.216,9005,-109.9,0.002007
1852000,0.0008235,1.223,980400000,-100.6,0.001889
