Kmax,Ku,n,halfmax,Vhalf,slope
1600000,0.0001729,0.9835,51610000,-62.1,0.031
989900,0.0002072,0.9488,29440000,-39.14,0.03362
1220000,0.000179,0.8969,29520000,-56.91,0.04133
5105000,0.0001663,1.054,190900000,-70.85,0.02674
703800,0.0001543,0.9958,22280000,-63.34,0.03159
293400,0.0001678,0.9197,7564000,-57.01,0.03879
711500,0.0002003,0.925,18620000,-36.61,0.03821
63320,0.0002106,0.9581,1940000,-36.58,0.03264
2182000,0.0001658,0.8879,43790000,-62.05,0.04983
1574000,0.0001761,0.9546,41800000,-58.28,0.03766
725200,0.0001592,0.9634,18270000,-58.06,0.03969
368600,0.0001737,0.9525,10520000,-58.55,0.03504
539600,0.0001575,0.8944,12970000,-30.75,0.0416
816000,0.0001824,1.098,39840000,-68.21,0.02048
914700,0.0001777,0.874,20790000,-23.06,0.044
2026000,0.0001643,1.05,69940000,-64.03,0.02897
1224000,0.0001569,0.9641,34900000,-61.26,0.03507
1225000,0.0001624,0.8701,19700000,-71.46,0.06218
553000,0.0001987,0.9078,15310000,-17.23,0.03612
4137000,0.0001392,1.025,145100000,-73.28,0.02851
334600,0.0001598,0.869,6912000,-55.64,0.04841
611500,0.0001649,0.9622,17820000,-65.9,0.03432
1330000,0.0001878,0.9199,27780000,-68.62,0.04788
909400,0.0001824,0.9728,33630000,-27.9,0.02704
2005000,0.00014,0.9293,59290000,-45.28,0.03382
3305000,0.0001373,0.906,74760000,-66.03,0.04421
5885000,0.0001712,0.9242,1.33e+08,-64.07,0.04425
2146000,0.0001712,0.9116,46590000,-57.84,0.04606
2872000,0.0001678,1.024,125700000,-55.16,0.02285
359800,0.000201,0.9549,8691000,-71.28,0.0414
1234000,0.0002017,1.037,54970000,-52.68,0.02245
1630000,0.0001985,0.7819,2.1e+07,-37.3,0.07762
1736000,0.0001605,0.9741,47460000,-68.9,0.03658
724300,0.0001658,0.9651,19740000,-61.43,0.03669
566100,0.0001595,0.8739,10650000,-66.71,0.05315
425700,0.0001485,0.936,11070000,-62.66,0.03846
1676000,0.0001664,0.9324,44500000,-59.82,0.03766
1684000,0.0001683,0.9366,41220000,-56.59,0.04085
1110000,0.0001432,0.904,24840000,-57.5,0.04469
1274000,0.0001707,0.9615,30250000,-70.86,0.04212
1014000,0.0001995,0.9022,22750000,-64.51,0.04457
762800,0.0001778,0.9346,16650000,-70.1,0.04581
882900,0.0001803,0.954,28230000,-57.28,0.03128
959800,0.0001498,0.949,20790000,-72.56,0.04617
2616000,0.0001691,0.8963,63570000,-36.83,0.04115
727400,0.0001868,0.9618,20220000,-66.87,0.03597
4445000,0.0001445,0.8565,84950000,-37.23,0.05232
1232000,0.0001553,0.9428,33210000,-63.32,0.0371
505400,0.0001672,0.8889,10210000,-63.99,0.0495
340200,0.0001706,1.012,10910000,-66.72,0.03118
1549000,0.0001647,0.9255,37460000,-63.28,0.04135
5099000,0.000183,0.9797,156400000,-68.76,0.0326
1128000,0.00018,0.928,21980000,-74.71,0.05132
670400,0.0001771,0.9776,20020000,-58.88,0.03349
1365000,0.0001625,0.9122,28960000,-68.84,0.04713
1908000,0.0001572,0.8687,39030000,-61.17,0.04889
259900,0.0001969,0.9294,6866000,-41.28,0.03785
798100,0.0001748,0.8828,14740000,-70.76,0.05415
628700,0.000152,0.8826,12190000,-65.78,0.05158
987100,0.0001562,0.9132,22480000,-63.92,0.04391
661800,0.0001595,0.857,11220000,-64.08,0.05898
566000,0.0001509,0.9018,13490000,-34.59,0.04196
411600,0.0001907,1.008,14420000,-54.84,0.02854
1373000,0.0002075,0.9222,40140000,-59.96,0.03421
551300,0.0001935,0.9717,16400000,-62.61,0.03362
438500,0.0001716,0.9633,13140000,-58.84,0.03337
840600,0.0001872,0.889,19020000,-49.06,0.0442
3031000,0.0001756,1.032,113100000,-63.63,0.0268
1112000,0.0001749,0.8986,21460000,-70.77,0.05182
292100,0.0001504,0.925,7184000,-55.16,0.04066
700900,0.0001728,0.9971,25130000,-38.85,0.02789
1223000,0.0001403,0.9905,49010000,-21.16,0.02495
1261000,0.0001869,0.9576,41010000,-52.67,0.03075
205300,0.0001904,0.9599,5426000,-65.18,0.03784
2483,0.000192,1.007,86830,-64.17,0.0286
2291000,0.000181,0.914,47420000,-57.62,0.04831
741400,0.0001825,1.053,25330000,-73.87,0.02927
171400,0.0001668,0.968,5245000,-38.41,0.03268
475200,0.0001897,0.9309,12250000,-57.15,0.03879
464900,0.0001659,1.021,18330000,-59.46,0.02536
3490000,0.00013,0.98,133400000,-28,0.02616
2887000,0.0001645,0.9608,71700000,-70.72,0.04026
167600,0.0001979,0.9842,5755000,-41.61,0.02912
973500,0.0001634,0.927,27910000,-59.11,0.03488
1439000,0.0001348,0.9875,45710000,-60.27,0.03148
4459000,0.0001664,0.9201,94560000,-69.52,0.04716
580700,0.0001683,0.9028,15120000,-15.73,0.03841
408000,0.0001972,0.9795,13020000,-65.12,0.03134
1471000,0.0001658,1.017,51030000,-54.63,0.02883
304000,0.0001253,0.9603,9499000,-48.26,0.032
348100,0.0001828,1.075,15650000,-65.96,0.02224
3484000,0.0001729,0.9123,78560000,-69.96,0.04435
1333000,0.0001339,0.9377,41570000,-26.33,0.03207
699600,0.0001516,0.9639,20350000,-63.15,0.03438
911900,0.0001882,0.9322,20530000,-65.05,0.04442
1376000,0.0001691,0.9858,42590000,-67.33,0.03231
1991000,0.0001636,0.9673,54290000,-68.31,0.03667
328900,0.0001636,0.9669,11240000,-17.28,0.02926
446000,0.0002218,1.022,19450000,-59.18,0.02293
453400,0.0001648,0.9951,17290000,-57.07,0.02622
508900,0.0001657,0.7824,7031000,-42.44,0.07238
576800,0.0001343,0.8797,12100000,-48.01,0.04767
465700,0.0002012,0.9539,14210000,-60.27,0.03277
466400,0.0001463,0.9169,11320000,-57.72,0.0412
2640000,0.0001831,1.124,2.14e+08,-35.62,0.01234
1629000,0.0002079,0.9968,53680000,-69.59,0.03035
384800,0.0001382,0.9105,9599000,-51.72,0.04009
603800,0.0001808,0.9586,18410000,-64.31,0.0328
3904000,0.000174,0.8852,72540000,-66.18,0.05382
2261000,0.0001456,0.9182,61440000,-17.18,0.0368
189600,0.0001234,0.815,2936000,-41.19,0.06458
2192000,0.0001312,0.9858,84620000,-19.59,0.0259
429900,0.0001629,0.944,12090000,-58.46,0.03556
857200,0.0001579,0.9555,26010000,-56.66,0.03296
6266000,0.0001705,0.8207,87890000,-68.29,0.07129
491700,0.0001718,1.018,16470000,-72.24,0.02985
800100,0.00016,1.036,30950000,-62.2,0.02585
725500,0.0001603,0.9731,23480000,-41.96,0.0309
477500,0.0001578,0.97,14560000,-57.44,0.0328
2261000,0.0001762,0.8486,37930000,-58.21,0.05961
4088000,0.0001551,0.8453,60040000,-67.63,0.06809
2397000,0.0001535,0.8286,38690000,-53.22,0.06195
1296000,0.0001739,0.9212,28150000,-67.31,0.04604
587100,0.0001503,0.9454,17930000,-51.34,0.03274
706100,0.0001581,0.9035,15920000,-61.95,0.04435
492000,0.0001677,0.8647,8782000,-63.94,0.05602
1304000,0.0001391,0.9148,31140000,-58.02,0.04188
1260000,0.0001687,0.9174,31450000,-63.39,0.04006
60660,0.00014,1.096,3227000,-52,0.0188
426000,0.0001456,0.823,6882000,-48.15,0.0619
2113000,0.000155,0.9875,69260000,-69.89,0.03051
1487000,0.0001704,0.8375,24530000,-63.13,0.06062
1101000,0.0002027,0.9653,27950000,-67.27,0.03939
708400,0.0001521,0.8822,17140000,-28.56,0.04133
834900,0.0001592,0.9747,26270000,-66.77,0.03178
527600,0.0001394,0.9462,13200000,-66.91,0.03997
1308000,0.000185,1.035,47020000,-66.63,0.02782
876200,0.0001764,0.9313,21860000,-69.71,0.04008
1249000,0.0001623,0.9159,28020000,-63.24,0.04458
2503000,0.0001724,0.9457,69480000,-43.17,0.03602
1100000,0.0001461,0.9775,33580000,-63.27,0.03276
2763000,0.0001625,0.9133,57240000,-65.01,0.04827
5358000,0.000143,0.9008,142100000,-21.82,0.03771
673100,0.0001683,0.9417,17010000,-66.48,0.03957
7401000,0.0001924,0.8674,124700000,-70.12,0.05935
1124000,0.0002183,0.8973,25300000,-58.67,0.04443
687800,0.0001475,0.937,18060000,-64.6,0.03808
554000,0.0001262,1.058,29350000,-50.15,0.01888
692600,0.0001738,0.8741,14740000,-62.28,0.04699
433400,0.0001869,0.8658,7168000,-60.71,0.06046
710100,0.0001478,1.001,27740000,-54.78,0.0256
350000,0.0001709,0.926,9913000,-49.8,0.03531
466600,0.0001704,0.9492,11580000,-69.02,0.04029
1314000,0.0002076,0.8658,30290000,-17.49,0.04338
257100,0.000166,1.006,10400000,-51.23,0.02472
1511000,0.000178,1.138,78560000,-72.49,0.01923
611100,0.0001836,1.037,26250000,-66.76,0.02328
2356000,0.0001751,0.9043,47990000,-62.9,0.04909
151100,0.0001724,0.9081,3616000,-56.38,0.04179
1444000,0.0002109,1.079,68580000,-64.88,0.02106
411300,0.0001434,0.9761,12560000,-63.62,0.03275
391700,0.0001447,1.056,17510000,-64.66,0.02237
5692000,0.0001314,0.9599,165700000,-25.59,0.03435
429800,0.0001379,1.016,16150000,-58.58,0.02661
1544000,0.00019,0.9965,54440000,-64.22,0.02836
500900,0.0001602,0.8681,10580000,-48.08,0.04734
3972000,0.0001744,0.9129,93510000,-43.79,0.04248
453900,0.0001705,0.8858,10730000,-24.57,0.0423
232900,0.0001348,0.8656,3886000,-68.75,0.05993
2524000,0.0001635,1.099,162500000,-58.38,0.01553
535900,0.0001453,1.009,18250000,-59.98,0.02936
1348000,0.0001618,0.9693,39050000,-63.49,0.03452
4527000,0.000182,0.8693,89220000,-66.71,0.05074
6944000,0.0001653,0.84,95510000,-69.28,0.0727
2226000,0.0001432,0.8975,36250000,-71.76,0.06141
298700,0.00019,0.839,6111000,-16.48,0.04888
266300,0.0001939,1.07,13920000,-50.3,0.01913
1886000,0.0001783,0.909,38930000,-67.8,0.04845
468800,0.0001754,0.9248,12700000,-24.04,0.03691
663500,0.0001695,0.9108,16770000,-35.44,0.03956
1025000,0.0001753,0.8824,22590000,-46.06,0.04537
1855000,0.0001748,0.9663,51420000,-63.78,0.03608
12290000,0.0001296,0.8223,176400000,-61.72,0.06967
379100,0.0001632,1.08,20860000,-63.35,0.01817
1101000,0.0001308,0.9923,41410000,-38.43,0.02659
2130000,0.0001749,0.8873,43140000,-66.29,0.04937
472500,0.0001479,0.9361,11850000,-68.08,0.03987
1432000,0.0001638,1.039,45940000,-70.09,0.03117
1424000,0.0001503,0.887,31130000,-39.97,0.04574
2616000,0.0001795,0.9573,75090000,-59.53,0.03484
1423000,0.0002081,1.045,68070000,-47.52,0.0209
7292000,0.0001695,0.8692,135800000,-38.3,0.0537
952500,0.0001706,0.9279,24750000,-63.31,0.03848
6668000,0.0001468,1.011,288900000,-26.36,0.02308
2984000,0.0001566,0.9067,60870000,-63.61,0.04902
494300,0.0001858,1.122,27790000,-70.15,0.01779
2878000,0.0001385,0.8739,48530000,-65.63,0.0593
1169000,0.0001301,0.9318,35760000,-24.95,0.03269
1403000,0.000168,0.9932,44490000,-65.97,0.03154
1760000,0.0001566,0.8362,32360000,-36.07,0.05439
10690000,0.0002046,0.9594,300500000,-69.7,0.03557
1604000,0.0001299,0.8568,32570000,-17.42,0.04925
3668000,0.0001565,0.8206,52490000,-62.78,0.06988
268200,0.0002023,0.9754,8955000,-41.97,0.02995
15730000,0.0001499,0.8531,282300000,-26.6,0.05572
317500,0.0001977,1.008,11680000,-66.83,0.02718
1382000,0.0001463,1.071,68440000,-66.56,0.02019
241800,0.0001552,0.9433,6865000,-46.75,0.03522
1375000,0.0001909,0.797,19330000,-58.88,0.07113
715800,0.0001618,0.8709,14060000,-65.83,0.05091
3287000,0.0002163,0.862,64090000,-48.37,0.05129
