Kmax,Ku,n,halfmax,Vhalf,slope
887000,0.04646,0.9054,250800000,-36.01,0.003537
659500,0.1658,0.8525,148300000,-8.358,0.004447
721600,0.04438,0.906,212200000,-8.977,0.003401
331900,0.0469,0.9132,101600000,-24.94,0.003267
822900,0.1364,0.847,174100000,-10.93,0.004727
257400,0.04238,0.8618,66380000,-7.18,0.003878
510300,0.01998,0.8322,112400000,-3.594,0.00454
1299000,0.04678,0.9193,408300000,-29.37,0.003181
726900,0.1554,0.866,191200000,-5.771,0.003802
969600,0.05829,0.9097,3.19e+08,-8.566,0.003039
392700,0.04633,0.9642,1.8e+08,-14.89,0.002182
1176000,0.05273,0.8814,273900000,-64.35,0.004294
677300,0.05827,0.9024,207600000,-11.66,0.003263
504400,0.03992,0.8658,130800000,-5.72,0.003856
3289000,0.1002,0.8749,812400000,-58.48,0.004048
149800,0.05809,0.7508,16970000,-5.994,0.008827
499200,0.04736,1.012,310500000,-27.1,0.001608
174700,0.04685,0.8833,46160000,-16.62,0.003785
400700,0.05432,0.915,164800000,-6.484,0.002431
183400,0.0467,0.9225,62260000,-39.09,0.002946
2537000,0.05645,0.9246,851700000,-11.97,0.002979
286000,0.01808,0.8479,61200000,-12.4,0.004673
1425000,0.04661,0.911,476500000,-9.518,0.002991
371200,0.04221,0.8989,129200000,-6.515,0.002873
526200,0.04692,0.9459,202200000,-29.41,0.002602
2580000,0.04721,0.9086,780800000,-45.49,0.003304
337400,0.04701,0.8789,88050000,-17.4,0.003832
264700,0.0449,0.881,80210000,-7.255,0.0033
1040000,0.01424,0.8458,2.19e+08,-11.03,0.004749
237800,0.05842,0.8185,41020000,-9.826,0.005797
358700,0.04695,0.85,76770000,-28.89,0.004672
3219000,0.02433,0.8993,906800000,-39.23,0.00355
1836000,0.02213,0.9855,994900000,-18.33,0.001845
412900,0.04675,0.8387,82300000,-12.73,0.005017
368600,0.05129,0.8691,89570000,-29.28,0.004115
141600,0.02921,0.9278,62320000,-3.072,0.002272
491700,0.0457,0.9392,200200000,-9.64,0.002456
526100,0.0468,0.9484,217300000,-12.76,0.002421
2142000,0.04694,0.904,621800000,-50.86,0.003445
421100,0.04755,0.9205,1.35e+08,-32.83,0.003119
156800,0.05889,0.8396,39890000,-2.221,0.003931
3388000,0.04294,0.9022,915600000,-55.13,0.0037
1203000,0.04729,0.9526,512200000,-23.83,0.002349
1551000,0.03918,0.9828,769500000,-28.98,0.002016
69360,0.05361,0.8447,16680000,-4.279,0.004158
249800,0.04695,0.9011,75750000,-17.07,0.003298
293900,0.02044,0.8459,66170000,-6.991,0.004442
280600,0.04615,0.9678,1.46e+08,-13.25,0.001922
242800,0.04637,0.9453,94320000,-15.02,0.002574
109100,0.05314,0.9014,28900000,-60.18,0.003775
969100,0.02479,0.9492,377600000,-22.09,0.002566
87860,0.05274,0.9365,31870000,-60.7,0.002757
270800,0.05272,1.018,155800000,-64.78,0.001738
1195000,0.03106,0.9031,353700000,-56.69,0.003379
141300,0.04662,0.9096,45220000,-12.82,0.003125
1616000,0.05737,0.8285,289600000,-45.46,0.00558
378200,0.04365,0.8538,77960000,-16.04,0.004851
552800,0.04458,0.906,170700000,-9.54,0.003238
330800,0.04744,0.9566,140500000,-22.66,0.002354
3242000,0.0593,0.8815,916700000,-9.897,0.003537
531100,0.04712,0.9305,181100000,-37.46,0.002933
603800,0.05882,0.8735,156700000,-9.246,0.003853
2806000,0.04629,0.8981,740500000,-28.59,0.003789
274200,0.02359,0.8655,65160000,-12.65,0.004208
1369000,0.05762,0.8587,300700000,-11.85,0.004553
546700,0.01778,0.8709,148200000,-4.425,0.003689
383400,0.02435,0.871,100400000,-11.64,0.003819
131000,0.02371,0.8822,33870000,-49.49,0.003868
1589000,0.04178,0.8344,338900000,-5.313,0.004689
307600,0.04606,0.8981,93900000,-12.71,0.003276
3770000,0.05857,0.8419,788800000,-10.26,0.004779
1516000,0.05191,0.8374,3.19e+08,-4.611,0.004752
164400,0.05526,0.9053,49160000,-63.84,0.003344
261600,0.04561,0.8536,55630000,-14.64,0.004702
806300,0.04529,0.953,363500000,-10.21,0.002218
311900,0.05311,0.9576,125900000,-63.78,0.002477
